r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#l_sy
r,22971,847657,20/78/41/86,162/187/0/-43,509/2811/620/-314,529/192/77,0/0,832/847/-12354,-604/323/362,-104/-269/177,#l_sy
r,22972,847698,20/79/41/86,160/198/0/-17,494/2774/622/-317,528/197/86,0/0,858/892/-12256,-602/328/361,-110/-275/184,#l_sy
r,22973,847738,21/80/41/85,143/214/0/-23,448/2797/621/-287,525/202/95,0/0,818/843/-12038,-584/319/355,-116/-282/190,#l_sy
r,22974,847777,21/81/41/85,151/209/0/-15,482/2810/622/-288,523/206/104,0/0,839/858/-11946,-594/331/352,-123/-288/197,#l_sy
r,22975,847819,22/81/41/85,142/206/0/-12,483/2767/621/-271,520/211/113,0/0,942/942/-11702,-576/323/345,-129/-294/204,#l_sy
r,22976,847857,22/82/41/85,103/219/0/-13,444/2826/621/-272,517/215/121,0/0,992/1042/-11690,-613/346/349,-136/-300/210,#l_sy
r,22977,847898,23/83/41/85,94/206/0/-5,433/2849/619/-227,514/218/131,0/0,996/1110/-11656,-634/356/360,-142/-306/217,#l_sy
r,22978,847936,23/84/41/85,117/226/0/0,420/2881/620/-228,512/221/140,0/0,1070/1148/-11626,-647/364/359,-149/-313/224,#l_sy
r,22979,847977,23/85/41/85,76/217/0/5,463/2878/622/223,508/224/149,0/0,1176/1306/-11530,-655/369/376,-156/-319/231,#l_sy
r,22980,848017,24/86/41/85,95/225/0/7,405/2848/621/255,506/227/159,0/0,1210/1272/-11470,-660/376/369,-163/-326/237,#l_sy
r,22981,848059,24/86/41/85,84/222/0/12,433/2898/620/253,502/229/169,0/0,1146/1120/-11388,-636/365/363,-170/-333/244,#l_sy
r,22982,848098,24/87/41/85,47/235/0/0,377/2907/620/263,499/231/179,0/0,1030/946/-11306,-602/348/358,-177/-340/250,#l_sy
r,22983,848139,25/88/41/85,67/234/0/-1,354/2884/622/115,496/232/189,0/0,960/734/-11190,-550/320/335,-185/-348/256,#l_sy
r,22984,848179,25/89/41/85,57/241/0/-14,374/2879/621/-233,493/233/199,0/0,870/556/-11132,-532/314/337,-192/-355/262,#l_sy
r,22985,848218,25/90/41/85,37/262/0/-6,326/2873/620/-257,490/233/209,0/0,832/378/-11064,-516/302/328,-199/-363/267,#l_sy
r,22986,848259,25/91/41/85,26/240/0/-6,331/2885/620/-241,486/233/220,0/0,804/440/-11136,-564/327/364,-207/-371/272,#l_sy
r,22987,848298,25/92/41/85,25/229/0/-1,327/2870/621/-251,483/232/230,0/0,732/350/-10908,-521/300/378,-214/-378/278,#l_sy
r,22988,848338,25/93/41/85,18/259/0/0,318/2900/621/-89,480/231/240,0/0,638/262/-10996,-575/326/403,-221/-386/283,#l_sy
r,22989,848378,25/94/41/85,16/261/0/5,286/2891/621/241,476/231/250,0/0,540/232/-10766,-547/304/431,-229/-394/288,#l_sy
r,22990,848419,25/95/41/85,14/242/0/9,287/2907/621/215,473/230/260,0/0,560/340/-10796,-587/323/454,-236/-401/294,#l_sy
r,22991,848458,25/96/41/85,12/244/0/4,256/2913/619/253,469/228/270,0/0,436/194/-10508,-537/293/475,-244/-409/299,#l_sy
r,22992,848498,25/97/41/85,4/222/0/0,253/2909/622/241,466/227/279,0/0,292/-68/-10348,-510/279/475,-251/-417/305,#l_sy
r,22993,848537,25/98/41/85,0/248/0/0,228/2863/621/236,463/225/289,0/0,112/-450/-9846,-384/208/455,-258/-425/310,#l_sy
r,22994,848570,25/98/41/85,0/212/0/0,231/2919/620/236,460/224/294,0/0,0/-648/-9884,-383/205/430,-262/-428/312,#l_sy
r,22995,848604,25/99/41/85,0/225/0/0,230/2877/620/237,457/221/303,0/0,-150/-770/-9666,-323/163/430,-270/-436/317,#l_sy
r,22996,848638,25/100/41/85,0/244/0/0,230/2896/622/236,452/219/313,0/0,-238/-782/-9858,-361/184/449,-278/-444/323,#l_sy
r,22997,848669,25/101/41/85,0/250/0/0,227/2928/619/237,451/218/318,0/0,-358/-988/-9728,-291/143/437,-282/-448/326,#l_sy
r,22998,848704,25/102/41/85,0/254/0/0,229/2891/621/235,447/216/327,0/0,-486/-1158/-9910,-307/150/445,-290/-455/332,#l_sy
r,22999,848737,25/103/41/85,0/234/0/0,228/2878/622/237,442/213/336,0/0,-504/-1406/-9820,-250/121/418,-299/-463/338,#l_sy
s,0,#l_sy
r,23000,848769,25/103/41/85,0/250/0/0,227/2839/622/238,440/212/341,0/0,-574/-1462/-9842,-236/112/434,-303/-466/341,#l_sy
r,23001,848804,25/104/41/85,0/234/0/0,230/2831/621/235,436/210/349,0/0,-648/-1670/-9900,-216/103/426,-312/-474/347,#l_sy
r,23002,848837,25/105/41/85,0/226/0/0,228/2851/622/237,431/207/358,0/0,-806/-1848/-9822,-173/78/448,-320/-480/354,#l_sy
r,23003,848869,25/105/41/85,0/218/0/0,229/2852/622/236,430/206/362,0/0,-800/-1982/-10008,-192/91/438,-324/-484/357,#l_sy
r,23004,848904,25/106/41/85,0/218/0/0,232/2823/622/238,425/204/369,0/0,-806/-2142/-9952,-137/63/434,-332/-490/363,#l_sy
r,23005,848937,25/107/41/85,0/206/0/0,229/2836/622/235,422/202/377,0/0,-820/-2294/-10058,-133/64/430,-340/-496/369,#l_sy
r,23006,848969,25/107/41/85,0/200/0/0,230/2827/622/232,420/201/380,0/0,-850/-2462/-10110,-114/56/423,-344/-499/372,#l_sy
r,23007,849003,25/108/41/85,0/179/0/0,229/2840/621/236,416/199/387,0/0,-920/-2482/-10168,-94/39/433,-352/-504/377,#l_sy
r,23008,849037,25/109/41/85,0/136/0/0,228/2784/621/237,413/197/393,0/0,-906/-2558/-10240,-77/31/430,-359/-509/383,#l_sy
r,23009,849069,25/109/41/85,0/166/0/0,230/2742/621/238,411/196/395,0/0,-950/-2684/-10240,-63/23/426,-362/-511/386,#l_sy
r,23010,849103,25/110/41/85,0/137/0/0,229/2746/622/236,409/194/400,0/0,-992/-2816/-10292,-58/20/416,-369/-515/390,#l_sy
r,23011,849137,25/110/41/85,0/117/0/0,231/2679/623/234,405/193/405,0/0,-982/-2804/-10222,-30/3/422,-374/-519/395,#l_sy
r,23012,849170,25/110/41/85,0/106/0/0,229/2668/621/235,404/192/407,0/0,-972/-2836/-10324,-53/18/421,-376/-520/397,#l_sy
r,23013,849205,25/111/41/85,0/75/0/0,227/2663/622/238,403/191/410,0/0,-1048/-2994/-10292,-28/2/412,-381/-523/400,#l_sy
r,23014,849239,25/111/41/85,0/60/0/0,233/2598/621/234,401/190/413,0/0,-1048/-2976/-10376,-36/7/415,-384/-525/403,#l_sy
r,23015,849272,25/111/41/85,0/63/0/0,229/2586/622/237,400/189/414,0/0,-1012/-2990/-10274,0/-13/404,-386/-526/404,#l_sy
r,23016,849305,25/111/41/85,0/33/0/0,226/2580/622/236,399/189/415,0/0,-1044/-3090/-10266,2/-13/396,-388/-527/406,#l_sy
r,23017,849339,25/111/41/85,0/11/0/0,229/2519/622/237,398/189/416,0/0,-1070/-3180/-10264,14/-19/390,-389/-528/407,#l_sy
r,23018,849371,25/111/41/85,0/-2/0/0,227/2491/620/239,398/189/416,0/0,-1106/-3146/-10278,13/-21/395,-389/-528/407,#l_sy
r,23019,849406,25/111/41/85,0/-7/0/0,231/1964/622/236,398/189/416,0/0,-1122/-3206/-10310,-11/-9/388,-389/-528/407,#l_sy
r,23020,849439,25/111/41/85,0/-8/0/0,230/1942/620/235,398/189/416,0/0,-1156/-3241/-10268,-16/-10/383,-388/-527/406,#l_sy
r,23021,849471,25/111/41/85,0/-16/0/0,228/1942/623/237,398/189/415,0/0,-1174/-3152/-10220,-11/-20/393,-388/-527/406,#l_sy
r,23022,849505,25/111/41/85,0/-10/0/0,228/1927/620/242,399/189/415,0/0,-1156/-3102/-10188,-17/-22/394,-387/-527/405,#l_sy
r,23023,849539,25/111/41/85,0/-10/0/0,232/1920/621/235,399/189/415,0/0,-1198/-3046/-10118,-7/-34/415,-387/-527/405,#l_sy
r,23024,849572,25/111/41/85,0/-10/0/0,227/1932/622/235,399/189/414,0/0,-1182/-2982/-10170,-13/-30/434,-387/-526/405,#l_sy
r,23025,849606,25/111/41/85,0/-2/0/0,232/1938/622/236,400/189/414,0/0,-1174/-2958/-10202,-26/-22/444,-386/-526/404,#l_sy
r,23026,849639,25/111/41/85,0/0/0/0,229/1953/622/237,400/189/414,0/0,-1174/-2960/-10144,-22/-22/451,-386/-526/404,#l_sy
r,23027,849671,25/111/41/85,0/0/0/0,227/2188/622/236,400/189/414,0/0,-1110/-2974/-10094,-7/-25/439,-386/-526/404,#l_sy
r,23028,849705,25/111/41/85,0/1/0/0,226/2440/620/235,400/189/414,0/0,-1118/-2918/-10068,-2/-28/449,-386/-526/404,#l_sy
r,23029,849739,25/111/41/85,0/0/0/0,232/2212/621/236,400/189/414,0/0,-1152/-2974/-10086,-4/-25/445,-386/-526/404,#l_sy
r,23030,849771,25/111/41/85,0/-1/0/0,229/1981/620/237,400/189/414,0/0,-1200/-3022/-10106,-6/-24/446,-386/-526/404,#l_sy
r,23031,849805,25/111/41/85,0/0/0/0,228/1964/621/236,400/189/414,0/0,-1182/-2992/-10092,-4/-24/445,-386/-526/404,#l_sy
r,23032,849841,25/111/41/85,0/0/0/0,230/2357/622/234,400/189/414,0/0,-1162/-3028/-10114,-5/-21/438,-386/-526/404,#l_sy
r,23033,849872,25/111/41/85,0/0/0/0,226/2227/620/234,400/189/414,0/0,-1192/-3054/-10126,-5/-21/436,-386/-526/404,#l_sy
r,23034,849907,25/111/41/85,0/0/0/0,228/1957/622/234,400/189/414,0/0,-1200/-3038/-10156,-11/-18/440,-386/-526/404,#l_sy
r,23035,849940,25/111/41/85,0/0/0/0,227/2201/621/237,400/189/414,0/0,-1200/-3012/-10158,-7/-21/442,-386/-526/404,#l_sy
r,23036,849972,25/111/41/85,0/0/0/0,229/2200/622/236,400/189/414,0/0,-1210/-3006/-10170,-13/-20/442,-386/-526/404,#l_sy
r,23037,850006,25/111/41/85,0/0/0/0,227/2199/621/238,400/189/414,0/0,-1228/-3010/-10214,-16/-21/447,-386/-526/404,#l_sy
r,23038,850040,25/111/41/85,0/0/0/0,227/2201/621/236,400/189/414,0/0,-1224/-2970/-10252,-25/-17/455,-386/-526/404,#l_sy
r,23039,850073,25/111/41/85,0/0/0/0,227/2200/622/234,400/189/414,0/0,-1226/-2958/-10266,-21/-20/463,-386/-526/404,#l_sy
r,23040,850106,25/111/41/85,0/0/0/0,229/2198/622/235,400/189/414,0/0,-1214/-2994/-10296,-28/-14/456,-386/-526/404,#l_sy
r,23041,850140,25/111/41/85,0/0/0/0,232/2200/621/236,400/189/414,0/0,-1230/-3030/-10280,-22/-16/454,-386/-526/404,#l_sy
r,23042,850182,25/111/41/85,0/0/0/0,227/2200/621/237,400/189/414,0/0,-1222/-3056/-10318,-30/-9/451,-386/-526/404,#l_sy
r,23043,850206,25/111/41/85,0/0/0/0,233/2200/621/238,400/189/414,0/0,-1234/-3076/-10310,-23/-12/450,-386/-526/404,#l_sy
r,23044,850240,25/111/41/85,0/0/0/0,231/2199/621/237,400/189/414,0/0,-1232/-3070/-10330,-26/-9/448,-386/-526/404,#l_sy
r,23045,850273,25/111/41/85,0/0/0/0,230/2200/621/237,400/189/414,0/0,-1236/-3108/-10352,-27/-9/444,-386/-526/404,#l_sy
r,23046,850307,25/111/41/85,0/0/0/0,226/2201/621/234,400/189/414,0/0,-1254/-3124/-10400,-31/-6/442,-386/-526/404,#l_sy
r,23047,850341,25/111/41/85,0/0/0/0,227/2201/622/235,400/189/414,0/0,-1246/-3134/-10412,-36/-3/439,-386/-526/404,#l_sy
r,23048,850372,25/111/41/85,0/0/0/0,227/2200/621/244,400/189/414,0/0,-1272/-3134/-10430,-34/-4/442,-386/-526/404,#l_sy
r,23049,850406,25/111/41/85,0/0/0/0,235/2200/621/236,400/189/414,0/0,-1274/-3168/-10464,-36/-2/436,-386/-526/404,#l_sy
r,23050,850440,25/111/41/85,0/0/0/0,228/2199/622/238,400/189/414,0/0,-1284/-3178/-10454,-35/-1/437,-386/-526/404,#l_sy
r,23051,850473,25/111/41/85,0/0/0/0,228/2199/621/241,400/189/414,0/0,-1268/-3218/-10448,-33/0/430,-386/-526/404,#l_sy
r,23052,850508,25/111/41/85,0/0/0/0,229/2202/620/235,400/189/414,0/0,-1268/-3254/-10498,-33/1/428,-386/-526/404,#l_sy
r,23053,850542,25/111/41/85,0/0/0/0,231/2199/622/235,400/189/414,0/0,-1258/-3308/-10548,-39/6/417,-386/-526/404,#l_sy
r,23054,850573,25/111/41/85,0/0/0/0,233/2201/621/235,400/189/414,0/0,-1206/-3380/-10600,-39/8/406,-386/-526/404,#l_sy
r,23055,850607,25/111/41/85,0/0/0/0,229/2198/622/236,400/189/414,0/0,-1190/-3398/-10654,-42/14/396,-386/-526/404,#l_sy
r,23056,850641,25/111/41/85,0/0/0/0,233/2202/622/236,400/189/414,0/0,-1162/-3446/-10748,-50/22/381,-386/-526/404,#l_sy
r,23057,850673,25/111/41/85,0/0/0/0,228/2202/620/237,400/189/414,0/0,-1112/-3484/-10870,-75/41/371,-386/-526/404,#l_sy
r,23058,850708,25/111/41/85,0/0/0/0,227/2201/622/237,400/189/414,0/0,-1026/-3588/-10918,-92/58/351,-386/-526/404,#l_sy
r,23059,850742,25/111/41/85,0/0/0/0,227/2201/619/236,400/189/414,0/0,-1024/-3596/-10926,-100/63/354,-386/-526/404,#l_sy
s,0,#l_sy
r,23060,850773,25/111/41/85,0/0/0/0,228/2199/621/233,400/189/414,0/0,-1014/-3630/-10972,-110/69/340,-386/-526/404,#l_sy
r,23061,850807,25/111/41/85,0/0/0/0,232/2201/621/235,400/189/414,0/0,-1004/-3634/-11064,-124/80/335,-386/-526/404,#l_sy
r,23062,850841,25/111/41/85,0/0/0/0,228/2201/619/237,400/189/414,0/0,-993/-3686/-11140,-139/91/323,-386/-526/404,#l_sy
r,23063,850873,25/111/41/85,0/-1/0/0,231/2200/620/236,400/189/414,0/0,-989/-3759/-11216,-151/100/309,-386/-526/404,#l_sy
r,23064,850908,25/111/41/85,0/-11/0/0,229/1976/622/235,400/189/414,0/0,-992/-3793/-11178,-133/91/305,-386/-526/404,#l_sy
r,23065,850941,25/111/41/85,0/-21/0/0,233/1943/620/236,400/190/413,0/0,-974/-3846/-11222,-140/97/292,-385/-526/404,#l_sy
r,23066,850973,25/111/41/85,0/-27/0/0,231/1945/621/236,401/190/413,0/0,-1008/-3922/-11222,-131/91/286,-384/-525/403,#l_sy
r,23067,851007,25/111/41/85,0/-43/0/0,227/1914/621/236,401/190/411,0/0,-1032/-3996/-11330,-150/102/275,-383/-524/402,#l_sy
r,23068,851041,25/111/41/85,0/-45/0/0,230/1830/620/237,403/191/410,0/0,-1030/-4022/-11354,-145/99/272,-381/-523/400,#l_sy
r,23069,851074,25/111/41/85,0/-64/0/0,227/1855/621/232,403/191/409,0/0,-1016/-4050/-11370,-144/98/266,-379/-522/399,#l_sy
r,23070,851113,25/110/41/85,0/-65/0/0,231/1834/621/236,404/192/406,0/0,-1012/-4212/-11332,-131/91/243,-376/-520/396,#l_sy
r,23071,851154,25/110/41/85,0/-109/0/0,228/1842/620/236,406/193/404,0/0,-950/-4296/-11272,-116/82/214,-373/-518/394,#l_sy
r,23072,851194,25/110/41/85,-10/-100/0/0,-231/1773/619/239,409/194/400,0/0,-912/-4266/-11194,-86/58/202,-368/-515/390,#l_sy
r,23073,851234,25/109/41/85,-19/-122/0/0,-265/1768/622/238,411/195/397,0/0,-942/-4258/-11224,-94/59/196,-363/-512/386,#l_sy
r,23074,851274,25/109/41/85,-25/-126/0/0,-277/1759/620/235,414/195/392,0/0,-1018/-4244/-11328,-100/59/204,-356/-509/380,#l_sy
r,23075,851315,25/108/41/85,-23/-172/0/0,-294/1697/621/237,417/196/387,0/0,-916/-4166/-11394,-105/64/188,-349/-506/374,#l_sy
r,23076,851354,25/107/41/85,-49/-175/0/0,-311/1733/622/236,421/197/381,0/0,-839/-3941/-11426,-116/66/201,-341/-502/367,#l_sy
r,23077,851394,25/107/41/85,-55/-176/0/0,-311/1784/622/234,425/197/374,0/0,-852/-3900/-11534,-132/72/207,-332/-497/359,#l_sy
r,23078,851434,25/106/41/85,-59/-188/0/0,-314/1792/621/240,429/198/368,0/0,-790/-3718/-11576,-125/63/214,-323/-493/351,#l_sy
r,23079,851474,24/105/41/85,-44/-187/0/0,-375/1744/622/236,434/198/360,0/0,-632/-3486/-11664,-128/78/215,-313/-488/342,#l_sy
r,23080,851514,24/104/41/85,-47/-197/0/0,-357/1777/621/234,438/198/352,0/0,-606/-3509/-11654,-132/66/199,-303/-482/334,#l_sy
r,23081,851554,24/103/41/85,-65/-215/0/0,-336/1743/621/235,443/199/344,0/0,-606/-3298/-11842,-176/86/223,-293/-476/325,#l_sy
r,23082,851595,24/103/41/85,-58/-223/0/0,-353/1720/622/237,447/199/335,0/0,-522/-3176/-11750,-137/61/215,-283/-470/316,#l_sy
r,23083,851634,24/102/41/85,-52/-241/0/0,-371/1701/619/234,452/199/326,0/0,-490/-3058/-11964,-189/85/213,-272/-463/307,#l_sy
r,23084,851674,23/101/41/85,-64/-235/0/0,-348/1726/620/234,458/199/316,0/0,-480/-2956/-11852,-143/55/219,-262/-456/298,#l_sy
r,23085,851714,23/100/41/85,-72/-264/0/0,-359/1781/620/234,463/199/306,0/0,-380/-2790/-12148,-224/97/213,-251/-449/289,#l_sy
r,23086,851749,23/99/41/85,-68/-250/0/0,-389/1766/621/236,468/198/295,0/0,-342/-2746/-11974,-164/58/205,-240/-441/280,#l_sy
r,23087,851785,22/97/41/85,-98/-287/0/0,-405/1781/622/236,473/197/285,0/0,-260/-2594/-12252,-251/107/202,-230/-433/270,#l_sy
r,23088,851815,22/97/41/85,-87/-274/0/0,-429/1767/619/235,475/197/279,0/0,-270/-2526/-12034,-176/58/206,-225/-429/266,#l_sy
r,23089,851850,22/96/41/85,-99/-254/0/0,-404/1746/621/238,480/195/268,0/0,-200/-2324/-12414,-287/118/216,-214/-422/256,#l_sy
r,23090,851883,22/95/41/85,-90/-259/0/0,-411/1757/619/235,485/194/257,0/0,-154/-2290/-12118,-197/66/206,-204/-413/247,#l_sy
r,23091,851915,21/94/41/85,-83/-268/0/0,-411/1781/623/240,488/193/251,0/0,-54/-2050/-12496,-311/128/220,-199/-409/242,#l_sy
r,23092,851949,21/93/41/85,-76/-266/0/0,-422/1769/623/234,493/191/240,0/0,12/-2058/-12262,-231/84/194,-189/-401/233,#l_sy
r,23093,851983,21/92/41/85,-122/-273/0/0,-421/1767/622/236,497/188/229,0/0,136/-1850/-12638,-352/152/208,-179/-393/224,#l_sy
r,23094,852016,20/91/41/85,-80/-278/0/0,-455/1774/619/236,500/187/223,0/0,150/-1900/-12390,-268/105/191,-174/-388/219,#l_sy
r,23095,852050,20/90/41/85,-136/-280/0/0,-437/1748/620/236,504/184/211,0/0,235/-1678/-12778,-383/172/210,-165/-380/210,#l_sy
r,23096,852083,20/89/41/85,-113/-268/0/0,-453/1732/621/234,509/180/199,0/0,180/-1686/-12506,-299/122/215,-156/-371/201,#l_sy
r,23097,852116,19/89/41/85,-120/-293/0/0,-425/1740/621/237,511/179/193,0/0,322/-1564/-12908,-418/194/205,-151/-367/196,#l_sy
r,23098,852149,19/88/41/85,-137/-284/0/0,-420/1766/621/231,515/175/181,0/0,372/-1564/-12604,-326/139/194,-142/-358/187,#l_sy
r,23099,852184,18/87/41/85,-141/-282/0/0,-436/1768/619/236,519/171/169,0/0,494/-1390/-13016,-444/207/197,-133/-349/178,#l_sy
r,23100,852215,18/86/41/85,-159/-285/0/0,-468/1750/621/235,521/168/163,0/0,450/-1376/-12752,-358/155/192,-129/-344/173,#l_sy
r,23101,852249,17/85/41/85,-146/-298/0/0,-495/1720/622/234,525/163/151,0/0,572/-1194/-13206,-476/222/188,-120/-335/164,#l_sy
r,23102,852289,17/84/41/85,-122/-267/0/0,-483/1755/621/100,529/157/139,0/0,628/-1066/-12960,-414/183/185,-111/-326/154,#l_sy
r,23103,852330,16/83/41/85,-160/-264/0/-8,-480/1730/620/-234,532/151/127,0/0,808/-985/-13116,-429/191/146,-103/-317/144,#l_sy
r,23104,852370,16/81/41/85,-185/-274/0/-17,-521/1675/621/-267,536/144/114,0/0,839/-790/-13389,-519/240/168,-95/-307/133,#l_sy
r,23105,852412,15/80/41/85,-147/-275/0/-11,-508/1678/621/-274,539/137/102,0/0,818/-732/-13094,-423/178/172,-87/-298/123,#l_sy
r,23106,852451,14/79/41/85,-162/-287/0/-23,-497/1683/619/-268,542/129/90,0/0,958/-448/-13470,-535/244/177,-79/-289/112,#l_sy
r,23107,852491,13/78/41/85,-197/-257/0/-20,-504/1667/622/-282,545/121/78,0/0,916/-390/-13432,-522/233/189,-72/-279/101,#l_sy
r,23108,852532,13/77/41/85,-166/-256/0/-21,-507/1661/619/-258,547/112/66,0/0,992/-290/-13406,-510/228/180,-65/-270/90,#l_sy
r,23109,852571,12/76/41/85,-203/-259/0/-24,-526/1696/620/-284,550/102/54,0/0,1098/-105/-13758,-609/288/183,-58/-261/78,#l_sy
r,23110,852611,11/75/41/85,-200/-248/0/-29,-547/1701/621/-320,551/93/42,0/0,1102/-60/-13452,-528/237/199,-52/-251/67,#l_sy
r,23111,852652,10/74/41/84,-210/-254/0/-26,-530/1615/622/-336,553/82/31,0/0,1190/156/-13892,-648/305/204,-46/-242/55,#l_sy
r,23112,852691,9/73/41/84,-193/-244/0/-30,-500/1635/620/-303,555/72/19,0/0,1184/304/-13646,-599/275/231,-40/-233/43,#l_sy
r,23113,852731,8/72/41/84,-217/-253/0/-43,-527/1625/619/-325,556/61/8,0/0,1298/334/-13803,-642/303/199,-34/-223/31,#l_sy
s,0,#l_sy
r,23114,852772,8/71/41/84,-247/-246/0/-60,-566/1586/621/-339,556/50/-2,0/0,1302/636/-13924,-695/323/263,-29/-214/19,#l_sy
r,23115,852811,7/70/41/84,-237/-242/0/-62,-554/1612/553/-319,557/39/-14,0/0,1388/544/-13864,-668/312/231,-24/-204/7,#l_sy
r,23116,852852,6/69/41/84,-220/-221/0/-42,-546/1550/552/-344,557/28/-25,0/0,1500/1012/-14058,-732/337/304,-20/-195/-4,#l_sy
r,23117,852891,5/68/41/83,-235/-246/0/-35,-558/1545/554/-371,557/17/-35,0/0,1580/1004/-13964,-709/322/282,-16/-186/-15,#l_sy
r,23118,852931,4/67/41/83,-219/-238/0/-60,-581/1538/552/-363,556/5/-46,0/0,1662/1378/-14128,-766/347/332,-12/-177/-27,#l_sy
r,23119,852972,3/66/41/83,-192/-231/0/-36,-562/1564/553/-353,556/-5/-57,0/0,1686/1382/-14064,-749/342/318,-9/-168/-38,#l_sy
r,23120,853004,2/65/41/83,-242/-249/0/-38,-519/1568/551/-325,555/-16/-67,0/0,1752/1564/-14166,-791/363/335,-6/-159/-49,#l_sy
r,23121,853038,2/65/41/83,-196/-206/0/-45,-546/1522/553/-343,554/-21/-72,0/0,1754/1590/-14164,-785/362/339,-4/-154/-55,#l_sy
r,23122,853072,1/64/41/83,-223/-200/0/-49,-520/1502/554/-314,553/-32/-81,0/0,1862/1544/-14182,-781/368/300,-2/-146/-65,#l_sy
r,23123,853105,0/63/41/82,-236/-223/0/-27,-555/1524/552/-333,551/-42/-91,0/0,1814/1634/-14348,-811/382/321,0/-137/-76,#l_sy
r,23124,853138,0/63/41/82,-201/-230/0/-33,-542/1529/553/-297,551/-48/-95,0/0,1870/1516/-14158,-765/360/276,1/-133/-81,#l_sy
r,23125,853172,-1/62/41/82,-196/-213/0/-36,-554/1485/554/-334,548/-58/-105,0/0,1860/1645/-14353,-814/387/284,3/-125/-92,#l_sy
r,23126,853205,-2/61/41/82,-244/-200/0/-45,-548/1468/552/-314,546/-69/-113,0/0,1866/1604/-14350,-802/382/263,4/-117/-102,#l_sy
r,23127,853237,-3/61/41/82,-216/-212/0/-30,-559/1425/553/-325,545/-74/-118,0/0,1902/1644/-14402,-811/385/245,5/-113/-107,#l_sy
r,23128,853271,-4/60/41/82,-253/-187/0/-51,-561/1458/552/-325,542/-85/-127,0/0,1916/1774/-14456,-822/390/256,6/-105/-118,#l_sy
r,23129,853307,-4/59/41/82,-225/-204/0/-38,-563/1481/506/-307,540/-95/-135,0/0,1952/1734/-14416,-804/381/229,7/-97/-129,#l_sy
r,23130,853338,-5/59/41/82,-235/-199/0/-51,-556/1428/486/-317,538/-101/-139,0/0,1950/1871/-14482,-824/388/240,8/-93/-134,#l_sy
r,23131,853372,-6/58/41/81,-235/-181/0/-33,-555/1382/486/-342,534/-112/-147,0/0,1886/1952/-14525,-839/391/245,8/-86/-145,#l_sy
r,23132,853404,-7/57/41/81,-230/-180/0/-52,-584/1428/485/-316,531/-122/-155,0/0,1932/1986/-14508,-835/387/224,9/-78/-157,#l_sy
r,23133,853437,-7/57/41/81,-203/-181/0/-72,-549/1400/488/-341,529/-128/-159,0/0,1868/2314/-14474,-837/372/274,9/-75/-162,#l_sy
r,23134,853471,-8/56/41/81,-249/-180/0/-46,-552/1356/485/-333,525/-139/-167,0/0,1944/2312/-14570,-856/384/232,9/-68/-174,#l_sy
r,23135,853511,-9/56/41/81,-221/-167/0/-73,-575/1396/486/-336,522/-149/-174,0/0,1818/2598/-14520,-864/371/291,9/-61/-185,#l_sy
r,23136,853556,-10/55/41/80,-251/-162/0/-49,-565/1334/487/-335,518/-160/-181,0/0,1886/2602/-14494,-872/375/249,9/-55/-197,#l_sy
r,23137,853592,-10/54/41/80,-186/-150/0/-48,1150/1356/486/-340,513/-169/-187,0/0,1958/2732/-14508,-874/372/232,9/-49/-207,#l_sy
r,23138,853632,-10/54/41/80,-78/-114/0/-67,820/1376/487/-351,510/-175/-193,0/0,2088/2710/-14625,-902/389/195,8/-43/-214,#l_sy
r,23139,853672,-10/53/41/80,-48/-89/0/-57,497/1357/486/-338,507/-179/-199,0/0,2298/2808/-14339,-838/357/159,8/-38/-219,#l_sy
r,23140,853714,-10/53/41/79,-19/-74/0/-81,573/1313/485/-380,506/-182/-203,0/0,2042/2664/-14525,-881/384/185,7/-34/-223,#l_sy
r,23141,853753,-10/53/41/79,8/-104/0/-82,433/1369/485/-404,504/-183/-207,0/0,1670/2474/-14548,-879/385/225,6/-30/-226,#l_sy
r,23142,853793,-10/52/41/79,20/-121/0/-62,814/1352/486/-401,502/-184/-212,0/0,1602/2306/-14502,-858/381/193,5/-26/-229,#l_sy
r,23143,853834,-10/52/41/78,26/-94/0/-77,761/1357/486/-354,501/-184/-216,0/0,1718/2128/-14546,-843/375/98,4/-23/-231,#l_sy
r,23144,853873,-10/51/41/78,10/-89/0/-72,756/1384/487/-382,499/-185/-219,0/0,1771/1810/-14646,-859/391/21,4/-19/-235,#l_sy
r,23145,853913,-10/51/41/78,8/-75/0/-118,752/1363/412/-412,497/-187/-223,0/0,1560/1728/-14724,-867/395/47,3/-16/-239,#l_sy
r,23146,853953,-10/51/41/77,17/-55/0/-146,729/1412/412/-458,496/-189/-226,0/0,1372/1737/-14667,-846/383/82,2/-13/-243,#l_sy
r,23147,853993,-10/51/41/77,13/-58/0/-154,717/1313/413/-458,494/-191/-229,0/0,1370/1710/-14630,-838/378/71,2/-10/-248,#l_sy
r,23148,854033,-10/50/41/76,10/-77/0/-148,668/1341/411/-454,491/-193/-231,0/0,1516/1588/-14603,-823/374/8,1/-8/-254,#l_sy
r,23149,854073,-10/50/41/75,5/-68/0/-200,680/1390/412/-467,490/-196/-234,0/0,1512/1596/-14558,-825/378/16,1/-5/-260,#l_sy
r,23150,854113,-10/50/41/74,4/-58/0/-187,694/1356/411/-501,487/-199/-236,0/0,1326/1504/-14480,-815/377/59,0/-3/-268,#l_sy
