r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#r_sy
r,9251,347850,66/69/26/84,-223/0/0/0,-551/2059/487/237,263/-593/-98,0/0,-298/-822/-11424,-446/230/441,-51/-22/-602,#r_sy
r,9252,347889,65/69/26/84,-218/0/0/0,-535/2058/486/233,272/-588/-98,0/0,-414/-748/-11494,-461/232/481,-51/-23/-593,#r_sy
r,9253,347929,64/69/26/84,-270/0/0/0,-551/2059/484/238,279/-583/-98,0/0,-294/-788/-11476,-450/235/435,-51/-24/-583,#r_sy
r,9254,347969,64/69/26/84,-264/0/0/0,-563/2057/485/238,288/-577/-98,0/0,-378/-772/-11534,-464/238/467,-50/-25/-574,#r_sy
r,9255,348009,63/69/26/84,-210/0/0/0,-566/2061/484/233,296/-572/-98,0/0,-280/-842/-11458,-444/234/421,-50/-26/-564,#r_sy
r,9256,348043,62/69/26/84,-228/0/0/0,-561/2059/484/235,304/-566/-98,0/0,-396/-780/-11550,-463/238/465,-49/-26/-555,#r_sy
r,9257,348076,61/69/26/84,-261/0/0/0,-547/2059/485/236,308/-563/-98,0/0,-238/-776/-11430,-437/229/418,-49/-27/-550,#r_sy
r,9258,348110,60/69/26/84,-238/0/0/0,-549/2058/484/237,316/-557/-98,0/0,-388/-710/-11482,-450/229/472,-49/-28/-540,#r_sy
r,9259,348144,59/69/26/84,-218/0/0/0,-553/2058/484/231,324/-551/-98,0/0,-246/-730/-11426,-439/229/425,-48/-28/-531,#r_sy
r,9260,348176,59/69/26/84,-241/0/0/0,-566/2060/488/232,327/-548/-98,0/0,-376/-778/-11476,-438/224/462,-48/-29/-526,#r_sy
r,9261,348210,58/69/26/84,-257/0/0/0,-577/2061/485/237,335/-542/-98,0/0,-404/-854/-11508,-438/222/443,-47/-30/-516,#r_sy
r,9262,348244,57/69/26/84,-248/0/0/0,-570/2062/489/235,343/-535/-98,0/0,-492/-918/-11318,-419/212/451,-47/-30/-507,#r_sy
r,9263,348276,56/69/26/84,-243/0/0/0,-552/2059/488/231,347/-532/-98,0/0,-542/-860/-11666,-451/227/480,-47/-31/-502,#r_sy
r,9264,348310,55/69/26/84,-272/0/0/0,-575/2058/485/234,354/-525/-98,0/0,-478/-906/-11628,-427/218/446,-46/-32/-492,#r_sy
r,9265,348344,54/69/26/84,-273/0/0/0,-552/2060/481/235,362/-518/-98,0/0,-592/-804/-11786,-462/229/505,-45/-32/-482,#r_sy
r,9266,348376,54/69/26/84,-274/0/0/0,-585/2056/484/239,365/-514/-98,0/0,-360/-856/-11680,-433/222/429,-45/-33/-477,#r_sy
r,9267,348411,53/69/26/84,-267/0/0/0,-549/2059/486/239,373/-507/-98,0/0,-578/-802/-11800,-459/225/505,-45/-34/-467,#r_sy
r,9268,348444,52/69/26/84,-241/0/0/0,-588/2058/488/238,381/-499/-98,0/0,-362/-880/-11702,-436/224/423,-44/-34/-457,#r_sy
r,9269,348476,51/69/26/84,-244/0/0/0,-562/2058/483/235,385/-496/-98,0/0,-570/-810/-11826,-461/226/496,-44/-35/-452,#r_sy
s,0,#r_sy
r,9270,348512,50/69/26/84,-237/0/0/0,-577/2058/485/237,392/-487/-98,0/0,-356/-800/-11716,-443/226/427,-43/-36/-442,#r_sy
r,9271,348552,49/69/26/84,-259/0/0/0,-566/2060/484/233,399/-479/-98,0/0,-552/-706/-11782,-460/222/511,-42/-36/-431,#r_sy
r,9272,348592,48/69/26/84,-282/0/0/-6,-589/2058/483/-214,407/-471/-98,0/0,-226/-706/-11624,-437/224/401,-42/-37/-421,#r_sy
r,9273,348632,47/69/26/84,-250/0/0/-10,-558/2058/486/-249,414/-462/-98,0/0,-478/-596/-11792,-466/227/493,-41/-38/-410,#r_sy
r,9274,348672,46/69/26/84,-247/0/0/-15,-587/2060/485/-262,421/-453/-98,0/0,-238/-758/-11730,-435/224/402,-40/-39/-399,#r_sy
r,9275,348713,45/69/26/84,-292/0/0/-16,-579/2058/486/-274,428/-444/-98,0/0,-408/-626/-11838,-453/222/468,-40/-39/-388,#r_sy
r,9276,348754,44/69/26/84,-252/0/0/-14,-575/2061/487/-268,435/-435/-98,0/0,-358/-670/-11828,-450/223/457,-39/-40/-377,#r_sy
r,9277,348792,43/69/26/83,-248/0/0/-14,-551/2057/488/-287,442/-425/-98,0/0,-278/-666/-11806,-434/216/427,-38/-41/-366,#r_sy
r,9278,348833,42/69/26/83,-264/0/0/-13,-555/2059/484/-262,448/-416/-98,0/0,-398/-624/-11848,-441/214/479,-37/-41/-355,#r_sy
r,9279,348872,41/69/26/83,-256/0/0/-10,-603/2059/485/-266,455/-406/-99,0/0,-186/-660/-11846,-431/218/398,-37/-42/-344,#r_sy
r,9280,348914,40/69/26/83,-247/0/0/-10,-575/2057/487/-235,462/-396/-99,0/0,-488/-546/-11968,-464/221/507,-36/-43/-333,#r_sy
r,9281,348952,39/69/26/83,-240/0/0/-6,-557/2060/488/-272,468/-386/-99,0/0,-104/-578/-11844,-430/223/375,-35/-43/-322,#r_sy
r,9282,348992,38/69/26/83,-283/0/0/-7,-562/2060/486/-252,474/-376/-99,0/0,-218/-348/-12060,-472/235/426,-34/-44/-311,#r_sy
r,9283,349032,37/69/26/83,-283/0/0/0,-578/2060/485/-233,480/-366/-99,0/0,-211/-286/-12026,-471/239/435,-33/-45/-300,#r_sy
r,9284,349072,36/69/26/83,-282/0/0/4,-583/2060/486/-119,485/-355/-99,0/0,-8/-314/-11994,-451/235/359,-33/-45/-290,#r_sy
r,9285,349112,35/69/26/83,-261/0/0/6,-546/2057/483/232,491/-345/-99,0/0,-250/-154/-12200,-509/253/466,-32/-46/-280,#r_sy
r,9286,349153,34/69/26/83,-242/0/0/8,-602/2059/489/256,496/-335/-99,0/0,188/-250/-11956,-441/239/317,-31/-47/-269,#r_sy
r,9287,349192,33/69/26/83,-242/0/0/1,-559/2058/486/258,501/-325/-99,0/0,-104/-98/-12246,-512/257/441,-30/-47/-259,#r_sy
r,9288,349232,32/69/26/83,-279/0/0/0,-572/2060/486/240,506/-314/-99,0/0,186/-128/-12040,-464/250/361,-29/-48/-249,#r_sy
r,9289,349272,30/69/26/83,-245/0/0/1,-571/2060/486/73,510/-304/-99,0/0,168/-62/-12172,-494/259/381,-28/-48/-239,#r_sy
r,9290,349312,29/69/26/83,-227/0/0/0,-556/2059/485/40,515/-293/-99,0/0,62/-38/-12172,-494/253/442,-27/-49/-228,#r_sy
r,9291,349352,28/69/26/83,-238/0/0/-7,-578/2056/484/-234,519/-282/-99,0/0,348/-116/-12078,-461/248/333,-27/-49/-218,#r_sy
r,9292,349387,27/69/26/83,-251/0/0/-15,-546/2058/486/-256,523/-272/-99,0/0,34/-60/-12288,-515/261/449,-26/-50/-208,#r_sy
r,9293,349427,26/69/26/83,-242/0/0/-5,-582/2059/485/-258,528/-261/-99,0/0,318/-168/-12066,-452/241/343,-25/-50/-197,#r_sy
r,9294,349468,25/69/26/83,-222/0/0/-9,-543/2059/487/-249,531/-250/-99,0/0,-38/4/-12392,-536/267/476,-24/-50/-187,#r_sy
r,9295,349506,24/69/26/83,-269/0/0/0,-564/2059/487/-258,534/-239/-99,0/0,254/-240/-12146,-457/245/356,-23/-51/-177,#r_sy
r,9296,349545,23/69/26/83,-227/0/0/-1,-561/2060/484/-238,538/-228/-99,0/0,0/-82/-12458,-531/266/459,-22/-51/-167,#r_sy
r,9297,349585,23/69/26/83,-276/0/0/0,-572/2057/488/-89,541/-218/-99,0/0,162/-282/-12340,-486/255/403,-21/-52/-157,#r_sy
r,9298,349625,22/69/26/83,-235/0/0/12,-583/2061/487/240,545/-207/-99,0/0,82/-268/-12488,-510/259/434,-20/-52/-147,#r_sy
r,9299,349666,21/69/26/83,-242/0/0/19,-563/2060/488/244,547/-196/-99,0/0,16/-294/-12504,-514/260/469,-19/-52/-138,#r_sy
r,9300,349705,20/69/26/83,-267/0/0/8,-605/2057/485/263,550/-186/-99,0/0,196/-328/-12428,-485/246/408,-18/-53/-128,#r_sy
r,9301,349740,19/69/26/83,-225/0/0/1,-585/2059/485/259,551/-180/-99,0/0,84/-270/-12522,-514/256/474,-18/-53/-123,#r_sy
r,9302,349779,18/69/26/83,-276/0/0/0,-546/2059/486/100,554/-169/-99,0/0,340/-258/-12380,-479/244/399,-17/-53/-113,#r_sy
r,9303,349819,17/69/26/83,-276/0/0/-8,-562/2061/482/-210,556/-157/-99,0/0,64/-132/-12512,-529/256/510,-16/-54/-103,#r_sy
r,9304,349859,16/69/26/83,-263/0/0/-3,-573/2059/484/-247,559/-146/-99,0/0,408/-235/-12258,-464/238/392,-15/-54/-93,#r_sy
r,9305,349899,15/69/26/83,-231/0/0/0,-544/2061/485/-228,561/-135/-99,0/0,146/-48/-12434,-529/257/513,-14/-54/-83,#r_sy
r,9306,349939,14/69/26/83,-273/0/0/0,-581/2060/486/-228,562/-124/-99,0/0,534/-52/-12186,-491/256/386,-13/-54/-73,#r_sy
r,9307,349979,13/69/26/83,-260/0/0/9,-554/2062/489/202,564/-113/-99,0/0,314/134/-12224,-539/269/482,-12/-55/-63,#r_sy
r,9308,350019,12/69/26/83,-231/0/0/8,-590/2057/487/269,566/-101/-99,0/0,548/36/-12138,-511/274/398,-11/-55/-53,#r_sy
r,9309,350059,11/69/26/83,-269/0/0/-3,-562/2059/486/241,567/-90/-99,0/0,506/96/-12280,-538/283/434,-10/-55/-44,#r_sy
r,9310,350099,10/69/26/83,-271/0/0/-2,-571/2057/483/90,568/-79/-99,0/0,600/142/-12318,-548/294/431,-9/-55/-34,#r_sy
r,9311,350139,9/69/26/83,-239/0/0/-6,-568/2061/486/-238,570/-68/-99,0/0,774/162/-12278,-530/288/392,-9/-55/-24,#r_sy
r,9312,350178,8/69/26/83,-223/0/0/-4,-582/2058/485/-246,571/-57/-99,0/0,576/256/-12390,-550/290/471,-8/-55/-14,#r_sy
r,9313,350218,7/69/26/83,-263/0/0/0,-563/2059/485/-244,571/-46/-99,0/0,812/194/-12348,-532/291/393,-7/-56/-5,#r_sy
r,9314,350253,6/69/26/83,-211/0/0/0,-538/2058/490/114,572/-35/-99,0/0,704/292/-12440,-555/296/456,-6/-56/4,#r_sy
r,9315,350288,5/69/26/83,-222/0/0/15,-579/2059/486/253,573/-25/-99,0/0,850/256/-12436,-547/296/412,-5/-56/13,#r_sy
r,9316,350328,4/69/26/83,-202/0/0/0,-551/2060/487/263,573/-14/-99,0/0,892/300/-12442,-556/301/432,-4/-56/22,#r_sy
r,9317,350368,4/69/26/83,-230/0/0/0,-552/2060/488/74,573/-3/-99,0/0,1018/368/-12448,-573/310/422,-3/-56/31,#r_sy
r,9318,350408,3/69/26/83,-201/0/0/-19,-576/2059/486/-236,573/7/-99,0/0,996/426/-12394,-570/305/454,-2/-56/41,#r_sy
r,9319,350449,2/69/26/83,-213/0/0/-4,-552/2058/486/-263,573/17/-99,0/0,1062/428/-12466,-574/306/456,-1/-56/50,#r_sy
r,9320,350489,1/69/26/83,-212/0/0/-2,-552/2058/484/-238,572/27/-99,0/0,1136/440/-12512,-566/305/457,0/-56/59,#r_sy
s,0,#r_sy
r,9321,350529,0/69/26/83,-250/0/0/-6,-537/2060/485/-243,572/38/-99,0/0,1214/524/-12654,-584/313/463,0/-56/68,#r_sy
r,9322,350569,-1/69/26/83,-244/0/0/-3,-553/2058/487/-252,571/48/-99,0/0,1226/466/-12594,-549/297/465,0/-56/77,#r_sy
r,9323,350609,-2/69/26/83,-209/0/0/-7,-529/2059/483/-258,570/58/-99,0/0,1180/450/-12782,-574/306/488,1/-56/86,#r_sy
r,9324,350649,-3/69/26/83,-248/0/0/-8,-527/2055/484/-255,570/68/-99,0/0,1248/406/-12752,-548/297/476,2/-56/95,#r_sy
r,9325,350689,-3/69/26/83,-199/0/0/-8,-557/2058/485/-252,568/78/-99,0/0,1304/488/-12892,-568/307/484,3/-56/104,#r_sy
r,9326,350730,-4/69/26/83,-219/0/0/-9,-539/2061/489/-277,567/88/-99,0/0,1378/434/-12824,-539/297/471,4/-56/112,#r_sy
r,9327,350769,-5/69/26/83,-196/0/0/-7,-569/2060/487/-255,567/98/-99,0/0,1420/510/-12970,-554/307/491,5/-56/121,#r_sy
r,9328,350809,-6/69/26/83,-216/0/0/-5,-532/2060/486/-271,565/107/-99,0/0,1536/504/-12950,-536/303/474,5/-56/130,#r_sy
r,9329,350850,-7/69/26/83,-204/0/0/-12,-548/2056/484/-254,564/117/-99,0/0,1560/526/-13025,-545/306/489,6/-56/139,#r_sy
r,9330,350889,-8/69/26/83,-225/0/0/-5,-533/2059/485/-253,562/126/-99,0/0,1596/458/-12966,-512/292/478,7/-56/147,#r_sy
r,9331,350929,-8/69/26/83,-222/0/0/-10,-566/2060/485/-256,561/136/-99,0/0,1584/466/-13124,-528/298/514,8/-55/156,#r_sy
r,9332,350969,-9/69/26/83,-228/0/0/-5,-510/2058/486/-264,559/145/-99,0/0,1676/423/-13060,-502/288/504,9/-55/164,#r_sy
r,9333,351008,-10/69/26/83,-192/0/0/-8,-546/2059/486/-237,557/154/-99,0/0,1678/480/-13102,-509/285/540,9/-55/172,#r_sy
r,9334,351048,-10/69/26/83,-159/0/0/-8,770/2058/483/-246,556/162/-99,0/0,1687/490/-13072,-488/277/567,10/-55/180,#r_sy
r,9335,351089,-10/69/26/83,-74/0/0/-11,795/2060/483/-258,554/168/-99,0/0,1476/636/-13072,-491/270/638,10/-55/185,#r_sy
r,9336,351128,-10/69/26/83,-43/0/0/-24,597/2058/483/-280,553/172/-99,0/0,1496/744/-12962,-455/251/660,11/-55/189,#r_sy
r,9337,351168,-10/69/26/82,-30/0/0/-27,470/2058/484/-285,553/174/-99,0/0,1564/634/-13014,-468/260/609,11/-55/191,#r_sy
r,9338,351208,-10/69/26/82,10/0/0/-44,395/2061/489/-328,552/174/-99,0/0,1606/423/-13032,-460/258/567,11/-55/193,#r_sy
r,9339,351248,-10/69/26/82,21/0/0/-25,751/2060/489/-262,552/174/-99,0/0,1632/308/-13042,-443/246/556,11/-55/193,#r_sy
r,9340,351289,-10/69/26/82,34/0/0/-34,630/2058/485/-311,552/174/-99,0/0,1532/362/-13106,-436/234/601,11/-55/194,#r_sy
r,9341,351329,-10/69/26/82,22/0/0/-48,575/2056/484/-283,552/174/-99,0/0,1374/318/-13108,-406/206/649,11/-55/194,#r_sy
r,9342,351369,-10/69/26/82,18/0/0/-49,640/2061/485/-343,552/174/-99,0/0,1444/172/-13208,-409/207/619,11/-55/196,#r_sy
r,9343,351409,-10/69/26/81,21/0/0/-83,587/2059/483/-357,552/174/-99,0/0,1326/96/-13234,-402/196/632,10/-55/198,#r_sy
r,9344,351448,-10/69/26/81,20/0/0/-74,546/2057/484/-356,552/175/-99,0/0,1370/108/-13216,-380/187/611,10/-55/200,#r_sy
r,9345,351489,-10/69/26/81,13/0/0/-81,576/2059/486/-397,551/176/-99,0/0,1244/264/-13278,-378/176/667,10/-55/203,#r_sy
r,9346,351529,-10/69/26/80,3/0/0/-111,566/2057/487/-372,551/178/-99,0/0,1306/206/-13266,-356/167/644,10/-55/207,#r_sy
r,9347,351569,-10/69/26/80,0/0/0/-109,585/2058/487/-410,551/180/-99,0/0,1280/120/-13360,-359/166/636,10/-55/211,#r_sy
r,9348,351608,-10/69/26/79,0/0/0/-99,358/2057/487/-438,550/183/-99,0/0,1348/60/-13394,-356/170/606,10/-55/216,#r_sy
r,9349,351642,-10/69/26/79,0/0/0/-125,359/2058/488/-431,549/184/-99,0/0,1336/126/-13400,-356/172/613,10/-55/219,#r_sy
r,9350,351676,-10/69/26/79,0/0/0/-149,355/2062/485/-432,548/187/-99,0/0,1358/182/-13384,-355/175/603,10/-55/224,#r_sy
r,9351,351710,-10/69/26/78,0/0/0/-161,355/2061/485/-495,546/190/-99,0/0,1358/208/-13342,-353/175/590,10/-55/231,#r_sy
r,9352,351749,-10/69/26/77,0/0/0/-184,358/2059/490/-479,545/194/-99,0/0,1346/200/-13360,-369/187/566,10/-55/237,#r_sy
r,9353,351789,-10/69/26/77,0/0/0/-187,569/2058/486/-496,544/197/-99,0/0,1446/72/-13294,-366/194/512,10/-55/244,#r_sy
r,9354,351829,-10/69/26/76,0/0/0/-160,570/2062/488/-504,543/201/-99,0/0,1466/108/-13286,-391/208/499,10/-55/252,#r_sy
r,9355,351869,-10/69/26/75,2/0/0/-169,574/2059/489/-503,541/205/-99,0/0,1408/190/-13172,-380/201/512,10/-55/259,#r_sy
r,9356,351909,-10/69/26/74,4/0/0/-215,563/2056/485/-528,540/209/-99,0/0,1456/202/-13196,-405/216/490,10/-55/267,#r_sy
r,9357,351949,-10/69/26/73,2/0/0/-198,568/2056/487/-514,538/213/-100,0/0,1342/108/-13162,-395/205/503,10/-55/275,#r_sy
r,9358,351982,-10/69/26/73,2/0/0/-206,563/2058/486/-517,537/215/-100,0/0,1416/12/-13217,-404/214/472,10/-55/280,#r_sy
r,9359,352022,-10/69/26/72,7/0/0/-197,525/2058/487/-547,535/219/-100,0/0,1360/0/-13230,-389/202/497,10/-55/288,#r_sy
r,9360,352062,-10/69/26/71,3/0/0/-246,541/2056/486/-539,533/223/-100,0/0,1358/10/-13256,-379/195/499,10/-55/297,#r_sy
r,9361,352102,-10/69/26/70,0/0/0/-222,336/2060/488/-556,530/228/-100,0/0,1266/-54/-13292,-372/187/524,10/-55/307,#r_sy
r,9362,352142,-10/69/26/69,0/0/0/-248,127/2060/483/-540,529/232/-100,0/0,1284/-108/-13358,-369/186/502,10/-55/317,#r_sy
r,9363,352182,-10/69/26/68,0/0/0/-298,137/2057/488/-556,525/237/-101,0/0,1250/-144/-13375,-366/185/505,10/-55/327,#r_sy
r,9364,352221,-10/69/26/67,1/0/0/-251,156/2057/484/-573,523/242/-101,0/0,1298/-102/-13428,-369/188/481,10/-55/338,#r_sy
r,9365,352262,-10/69/26/66,0/0/0/-288,172/2058/414/-569,520/247/-101,0/0,1256/-74/-13434,-354/182/491,10/-55/349,#r_sy
r,9366,352303,-10/69/26/65,0/0/0/-275,119/2058/412/-588,517/253/-101,0/0,1384/-50/-13470,-351/186/448,10/-55/361,#r_sy
r,9367,352343,-10/69/26/64,4/0/0/-297,341/1992/413/-586,513/258/-102,0/0,1454/0/-13539,-353/193/415,10/-55/373,#r_sy
r,9368,352382,-10/69/26/62,1/0/0/-302,335/1990/411/-587,510/263/-102,0/0,1478/38/-13575,-350/198/388,10/-55/385,#r_sy
r,9369,352423,-10/69/26/61,0/0/0/-319,336/1993/415/-592,507/269/-102,0/0,1616/130/-13610,-371/218/323,10/-55/397,#r_sy
r,9370,352463,-10/69/26/60,1/0/0/-322,551/1989/417/-608,502/274/-103,0/0,1652/268/-13582,-374/222/298,10/-55/409,#r_sy
s,0,#r_sy
r,9371,352502,-10/69/26/59,2/0/0/-324,544/1990/411/-613,499/279/-103,0/0,1718/312/-13628,-400/242/251,10/-55/421,#r_sy
r,9372,352543,-10/69/26/57,7/0/0/-293,538/1992/411/-600,495/284/-103,0/0,1637/302/-13616,-393/236/252,10/-55/433,#r_sy
r,9373,352583,-10/69/26/56,7/0/0/-296,466/1991/413/-584,491/288/-104,0/0,1664/246/-13692,-397/239/227,10/-55/445,#r_sy
r,9374,352622,-10/69/26/55,9/0/0/-288,466/1990/411/-589,487/293/-104,0/0,1572/186/-13712,-384/230/244,10/-55/456,#r_sy
r,9375,352662,-10/69/26/54,13/0/0/-280,476/1990/410/-592,484/297/-104,0/0,1602/136/-13770,-378/228/231,10/-55/468,#r_sy
r,9376,352703,-10/69/26/53,11/0/0/-273,422/1989/414/-577,480/301/-105,0/0,1540/124/-13808,-378/223/236,10/-55/479,#r_sy
r,9377,352743,-10/69/26/52,15/0/0/-282,439/1991/413/-609,476/304/-105,0/0,1418/96/-13780,-374/216/258,10/-55/490,#r_sy
r,9378,352783,-10/69/26/50,8/0/0/-282,392/1991/412/-584,472/308/-106,0/0,1426/0/-13767,-373/216/236,10/-55/501,#r_sy
r,9379,352823,-10/69/26/49,3/0/0/-273,426/1989/344/-591,468/312/-106,0/0,1368/-58/-13808,-384/218/245,10/-55/512,#r_sy
r,9380,352862,-10/69/26/48,0/0/0/-261,426/1925/344/-586,463/316/-106,0/0,1330/-86/-13812,-383/218/259,10/-55/523,#r_sy
r,9381,352898,-10/69/26/47,0/0/0/-279,202/1925/347/-570,459/319/-107,0/0,1348/-60/-13825,-384/217/255,10/-55/534,#r_sy
r,9382,352931,-10/69/26/46,0/0/0/-282,208/1921/343/-586,455/323/-107,0/0,1308/-30/-13772,-371/209/268,10/-55/546,#r_sy
r,9383,352964,-10/69/26/45,0/0/0/-270,210/1926/344/-580,453/325/-107,0/0,1312/-72/-13752,-365/205/263,10/-55/551,#r_sy
r,9384,352999,-10/69/26/44,0/0/0/-266,210/1926/346/-593,449/328/-108,0/0,1218/-108/-13808,-360/201/275,10/-55/562,#r_sy
r,9385,353032,-10/69/26/43,0/0/0/-248,210/1922/346/-584,445/332/-108,0/0,1218/-196/-13808,-355/199/263,10/-55/573,#r_sy
r,9386,353064,-10/69/26/43,0/0/0/-297,209/1926/347/-587,442/333/-108,0/0,1180/-188/-13802,-345/192/278,10/-55/578,#r_sy
r,9387,353098,-10/69/26/42,0/0/0/-261,211/1924/346/-589,438/336/-109,0/0,1250/-184/-13798,-338/190/267,10/-55/589,#r_sy
r,9388,353132,-10/69/26/41,0/0/0/-259,212/1922/344/-583,434/340/-109,0/0,1210/-168/-13774,-325/183/278,10/-55/600,#r_sy
r,9389,353165,-10/69/26/40,0/0/0/-282,211/1922/343/-584,432/341/-110,0/0,1242/-196/-13828,-333/188/259,10/-55/605,#r_sy
r,9390,353198,-10/69/26/39,0/0/0/-253,206/1923/348/-570,427/344/-110,0/0,1166/-230/-13836,-323/182/263,10/-55/616,#r_sy
r,9391,353232,-10/69/26/38,0/0/0/-288,210/1926/278/-575,423/347/-110,0/0,1192/-244/-13884,-316/179/242,10/-55/626,#r_sy
r,9392,353264,-10/69/26/37,0/0/0/-233,211/1862/278/-583,421/348/-111,0/0,1170/-238/-13882,-304/172/246,10/-55/631,#r_sy
r,9393,353298,-10/69/26/36,0/0/0/-253,207/1856/279/-580,416/351/-111,0/0,1226/-214/-13892,-299/169/229,10/-55/642,#r_sy
r,9394,353332,-10/69/26/35,0/0/0/-272,208/1854/276/-561,412/353/-112,0/0,1210/-176/-13892,-290/163/237,10/-55/652,#r_sy
r,9395,353364,-10/69/26/35,0/0/0/-250,210/1856/275/-588,410/354/-112,0/0,1216/-186/-13903,-287/160/225,10/-55/657,#r_sy
r,9396,353398,-10/69/26/34,0/0/0/-237,208/1856/275/-582,406/356/-112,0/0,1144/-208/-13878,-283/156/238,10/-55/667,#r_sy
r,9397,353432,-10/69/26/33,0/0/0/-264,207/1855/274/-573,402/359/-113,0/0,1152/-254/-13886,-288/158/227,10/-55/677,#r_sy
r,9398,353470,-10/69/26/32,0/0/0/-237,208/1855/278/-576,398/361/-113,0/0,1098/-254/-13872,-278/151/243,10/-55/687,#r_sy
r,9399,353510,-10/69/26/31,0/0/0/-215,205/1858/279/-578,393/362/-114,0/0,1106/-266/-13866,-279/151/243,10/-55/696,#r_sy
r,9400,353545,-10/69/26/30,0/0/0/-207,210/1856/274/-557,391/363/-114,0/0,1032/-302/-13856,-272/146/263,10/-55/701,#r_sy
r,9401,353584,-10/69/26/29,0/0/0/-207,214/1857/276/-561,387/365/-114,0/0,1024/-390/-13856,-271/143/252,10/-55/711,#r_sy
r,9402,353625,-10/69/26/29,0/0/0/-211,208/1857/274/-567,382/367/-115,0/0,932/-406/-13836,-256/133/275,10/-55/720,#r_sy
r,9403,353665,-10/69/26/28,0/0/0/-222,210/1789/202/-533,378/368/-115,0/0,960/-406/-13820,-251/130/271,10/-55/729,#r_sy
r,9404,353705,-10/69/26/27,0/0/0/-220,211/1789/202/-566,375/370/-116,0/0,916/-388/-13758,-240/123/281,10/-55/738,#r_sy
r,9405,353745,-10/69/26/26,0/0/0/-228,213/1789/200/-542,371/371/-116,0/0,904/-417/-13794,-244/126/276,10/-55/747,#r_sy
r,9406,353785,-10/69/26/25,0/0/0/-254,208/1787/205/-563,366/372/-117,0/0,864/-440/-13744,-241/125/284,10/-55/756,#r_sy
r,9407,353825,-10/69/26/24,0/0/0/-255,208/1788/201/-566,362/374/-117,0/0,828/-471/-13762,-252/130/283,10/-55/765,#r_sy
r,9408,353865,-10/69/26/23,0/0/0/-231,210/1789/204/-579,358/375/-117,0/0,820/-467/-13728,-247/126/284,10/-55/774,#r_sy
r,9409,353905,-10/69/26/22,0/0/0/-222,210/1791/202/-551,354/376/-118,0/0,794/-460/-13703,-245/123/294,10/-55/783,#r_sy
r,9410,353945,-10/69/26/21,0/0/0/-213,208/1788/201/-552,350/377/-118,0/0,764/-460/-13714,-248/124/294,10/-55/792,#r_sy
r,9411,353985,-10/69/26/20,0/0/0/-228,209/1790/201/-530,346/378/-119,0/0,750/-467/-13686,-250/123/301,10/-55/800,#r_sy
r,9412,354025,-10/69/26/20,0/0/0/-244,206/1788/200/-549,342/379/-119,0/0,728/-508/-13682,-248/123/297,10/-55/809,#r_sy
r,9413,354065,-10/69/26/19,0/0/0/-232,210/1788/133/-552,338/379/-120,0/0,716/-514/-13670,-247/122/304,10/-55/818,#r_sy
r,9414,354105,-10/69/26/18,0/0/0/-256,209/1710/135/-571,333/380/-120,0/0,744/-504/-13672,-250/125/299,10/-55/827,#r_sy
r,9415,354144,-10/69/26/17,0/0/0/-215,211/1715/139/-563,329/381/-121,0/0,748/-520/-13636,-244/120/304,10/-55/836,#r_sy
r,9416,354186,-10/69/26/16,0/0/0/-234,211/1714/134/-536,326/381/-121,0/0,724/-546/-13639,-248/123/297,10/-55/844,#r_sy
r,9417,354226,-10/69/26/15,0/0/0/-200,211/1716/133/-551,321/382/-122,0/0,728/-550/-13614,-242/119/297,10/-55/853,#r_sy
r,9418,354266,-10/69/26/14,0/0/0/-203,208/1714/134/-554,317/382/-122,0/0,736/-544/-13606,-239/119/290,10/-55/862,#r_sy
r,9419,354306,-10/69/26/13,0/0/0/-214,206/1713/135/-530,313/382/-122,0/0,728/-544/-13589,-237/117/290,10/-55/870,#r_sy
r,9420,354346,-10/69/26/13,0/0/0/-188,208/1714/132/-542,309/382/-123,0/0,728/-566/-13584,-239/119/279,10/-55/879,#r_sy
r,9421,354386,-10/69/26/12,0/0/0/-205,209/1715/138/-540,305/383/-123,0/0,738/-602/-13598,-249/125/278,10/-55/888,#r_sy
r,9422,354426,-10/69/26/11,0/0/0/-178,210/1713/140/-559,301/383/-124,0/0,752/-594/-13548,-247/125/271,10/-55/896,#r_sy
r,9423,354466,-10/69/26/10,0/0/0/-204,209/1714/70/-544,297/383/-124,0/0,760/-574/-13538,-248/127/266,10/-55/905,#r_sy
s,0,#r_sy
r,9424,354506,-10/69/26/9,0/0/0/-222,210/1647/66/-529,294/383/-125,0/0,768/-562/-13517,-250/129/264,10/-55/913,#r_sy
r,9425,354546,-10/69/26/8,0/0/0/-200,211/1647/67/-550,289/382/-125,0/0,810/-582/-13534,-250/133/246,10/-55/921,#r_sy
r,9426,354586,-10/69/26/8,0/0/0/-218,209/1646/68/-547,286/382/-126,0/0,824/-566/-13574,-258/140/230,10/-55/929,#r_sy
r,9427,354626,-10/69/26/7,0/0/0/-202,209/1646/64/-532,282/382/-126,0/0,896/-572/-13625,-275/153/201,10/-55/937,#r_sy
r,9428,354666,-10/69/26/6,0/0/0/-193,209/1648/66/-524,278/382/-126,0/0,968/-508/-13632,-290/163/180,10/-55/944,#r_sy
r,9429,354706,-10/69/26/5,0/0/0/-156,208/1649/69/-525,275/381/-127,0/0,1058/-498/-13630,-297/174/146,10/-55/952,#r_sy
